3.75,64.242167,64.242403
3.9,64.24019,64.241404
3.8,64.238276,64.241479
4,64.238222,64.240263
5,64.242964,64.240263
4.5,64.241985,64.241716
4.3,64.240609,64.243411
4.4,64.237738,64.243139
4.45,64.238279,64.241685
4.55,64.241227,64.240877
4.7,64.241408,64.23948
